hostname,cpu_core_num,cpu_model_name,total_memory,uptime,ip_1,net_1,ip_2,net_2,ip_3,net_3,ip_4,net_4,ip_5,net_5,ip_6,net_6,errata_name,errata_patch_file,server_patch_file,patch_status
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:15 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0165,java-1.7.0-openjdk-1.7.0.9-2.3.4.1.el6_3.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:15 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0165,java-1.7.0-openjdk-debuginfo-1.7.0.9-2.3.4.1.el6_3.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:15 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0165,java-1.7.0-openjdk-debuginfo-1.7.0.9-2.3.4.1.el6_3.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:16 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0165,java-1.7.0-openjdk-demo-1.7.0.9-2.3.4.1.el6_3.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:16 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0165,java-1.7.0-openjdk-devel-1.7.0.9-2.3.4.1.el6_3.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:16 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0165,java-1.7.0-openjdk-javadoc-1.7.0.9-2.3.4.1.el6_3.noarch,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:16 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0165,java-1.7.0-openjdk-src-1.7.0.9-2.3.4.1.el6_3.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:16 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0188,ipa-admintools-2.2.0-17.el6_3.1.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:16 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0188,ipa-client-2.2.0-17.el6_3.1.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:16 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0188,ipa-debuginfo-2.2.0-17.el6_3.1.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:16 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0188,ipa-python-2.2.0-17.el6_3.1.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:16 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0188,ipa-server-2.2.0-17.el6_3.1.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:16 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0188,ipa-server-selinux-2.2.0-17.el6_3.1.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:17 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0199,libvirt-0.9.10-21.el6_3.8.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:17 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0199,libvirt-client-0.9.10-21.el6_3.8.i686,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:17 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0199,libvirt-client-0.9.10-21.el6_3.8.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:17 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0199,libvirt-debuginfo-0.9.10-21.el6_3.8.i686,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:17 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0199,libvirt-debuginfo-0.9.10-21.el6_3.8.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:17 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0199,libvirt-debuginfo-0.9.10-21.el6_3.8.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:17 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0199,libvirt-devel-0.9.10-21.el6_3.8.i686,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:17 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0199,libvirt-devel-0.9.10-21.el6_3.8.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:17 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0199,libvirt-lock-sanlock-0.9.10-21.el6_3.8.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:17 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0199,libvirt-python-0.9.10-21.el6_3.8.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:18 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0213,nspr-4.9.2-0.el6_3.1.i686,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:18 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0213,nspr-4.9.2-0.el6_3.1.x86_64,nspr-4.9-1.el6.x86_64,TO BE PATCHED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:18 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0213,nspr-debuginfo-4.9.2-0.el6_3.1.i686,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:18 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0213,nspr-debuginfo-4.9.2-0.el6_3.1.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:18 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0213,nspr-devel-4.9.2-0.el6_3.1.i686,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:18 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0213,nspr-devel-4.9.2-0.el6_3.1.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:18 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0213,nss-3.13.6-2.el6_3.i686,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:18 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0213,nss-3.13.6-2.el6_3.x86_64,nss-3.13.3-6.el6.x86_64,TO BE PATCHED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:19 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0213,nss-debuginfo-3.13.6-2.el6_3.i686,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:19 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0213,nss-debuginfo-3.13.6-2.el6_3.i686,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:19 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0213,nss-debuginfo-3.13.6-2.el6_3.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:19 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0213,nss-debuginfo-3.13.6-2.el6_3.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:19 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0213,nss-devel-3.13.6-2.el6_3.i686,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:19 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0213,nss-devel-3.13.6-2.el6_3.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:19 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0213,nss-pkcs11-devel-3.13.6-2.el6_3.i686,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:19 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0213,nss-pkcs11-devel-3.13.6-2.el6_3.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:19 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0213,nss-sysinit-3.13.6-2.el6_3.x86_64,nss-sysinit-3.13.3-6.el6.x86_64,TO BE PATCHED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:20 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0213,nss-tools-3.13.6-2.el6_3.x86_64,nss-tools-3.13.3-6.el6.x86_64,TO BE PATCHED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:20 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0213,nss-util-3.13.6-1.el6_3.i686,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:20 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0213,nss-util-3.13.6-1.el6_3.x86_64,nss-util-3.13.3-2.el6.x86_64,TO BE PATCHED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:20 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0213,nss-util-debuginfo-3.13.6-1.el6_3.i686,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:20 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0213,nss-util-debuginfo-3.13.6-1.el6_3.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:20 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0213,nss-util-devel-3.13.6-1.el6_3.i686,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:20 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0213,nss-util-devel-3.13.6-1.el6_3.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:20 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0217,mingw32-libxml2-2.7.6-6.el6_3.noarch,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:20 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0217,mingw32-libxml2-debuginfo-2.7.6-6.el6_3.noarch,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:21 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0217,mingw32-libxml2-static-2.7.6-6.el6_3.noarch,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:21 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0216,freetype-2.3.11-14.el6_3.1.i686,freetype-2.3.11-6.el6_2.9.i686,TO BE PATCHED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:21 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0216,freetype-2.3.11-14.el6_3.1.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:21 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0216,freetype-debuginfo-2.3.11-14.el6_3.1.i686,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:21 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0216,freetype-debuginfo-2.3.11-14.el6_3.1.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:21 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0216,freetype-debuginfo-2.3.11-14.el6_3.1.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:21 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0216,freetype-demos-2.3.11-14.el6_3.1.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:21 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0216,freetype-devel-2.3.11-14.el6_3.1.i686,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:21 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0216,freetype-devel-2.3.11-14.el6_3.1.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:22 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0215,abrt-2.0.8-6.el6_3.2.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:22 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0215,abrt-addon-ccpp-2.0.8-6.el6_3.2.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:22 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0215,abrt-addon-kerneloops-2.0.8-6.el6_3.2.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:22 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0215,abrt-addon-python-2.0.8-6.el6_3.2.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:22 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0215,abrt-addon-vmcore-2.0.8-6.el6_3.2.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:22 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0215,abrt-cli-2.0.8-6.el6_3.2.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:22 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0215,abrt-debuginfo-2.0.8-6.el6_3.2.i686,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:22 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0215,abrt-debuginfo-2.0.8-6.el6_3.2.i686,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:22 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0215,abrt-debuginfo-2.0.8-6.el6_3.2.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:22 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0215,abrt-debuginfo-2.0.8-6.el6_3.2.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:23 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0215,abrt-desktop-2.0.8-6.el6_3.2.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:23 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0215,abrt-devel-2.0.8-6.el6_3.2.i686,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:23 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0215,abrt-devel-2.0.8-6.el6_3.2.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:23 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0215,abrt-gui-2.0.8-6.el6_3.2.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:23 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0215,abrt-libs-2.0.8-6.el6_3.2.i686,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:23 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0215,abrt-libs-2.0.8-6.el6_3.2.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:23 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0215,abrt-tui-2.0.8-6.el6_3.2.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:23 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0215,libreport-2.0.9-5.el6_3.2.i686,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:23 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0215,libreport-2.0.9-5.el6_3.2.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:23 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0215,libreport-cli-2.0.9-5.el6_3.2.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:24 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0215,libreport-debuginfo-2.0.9-5.el6_3.2.i686,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:24 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0215,libreport-debuginfo-2.0.9-5.el6_3.2.i686,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:24 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0215,libreport-debuginfo-2.0.9-5.el6_3.2.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:24 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0215,libreport-debuginfo-2.0.9-5.el6_3.2.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:24 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0215,libreport-devel-2.0.9-5.el6_3.2.i686,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:24 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0215,libreport-devel-2.0.9-5.el6_3.2.x86_64,,NOT INSTALLED
